WARNING: grid.env NOT FOUND
NO Enviroment
Date: Mon 06 May 2024 01:09:38 PM UTC
Directory: /home/ferrazzi/llm/LS-LLaMA-E3C
This job will be executed on th following nodes: vgpu10-0

/home/ferrazzi/.conda/envs/gpu_venv_lates/bin/python
Python 3.8.18
{'loss': 2.4974, 'grad_norm': 21.75, 'learning_rate': 5e-05, 'epoch': 0.06}
{'loss': 0.9108, 'grad_norm': 16.625, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.7766, 'grad_norm': 8.4375, 'learning_rate': 0.0002, 'epoch': 0.42}
{'loss': 0.7463, 'grad_norm': 8.4375, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9068, 'grad_norm': 15.125, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.8149, 'grad_norm': 8.8125, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.7298, 'grad_norm': 12.5, 'learning_rate': 0.0002, 'epoch': 0.66}
{'loss': 0.7439, 'grad_norm': 12.375, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7908, 'grad_norm': 8.9375, 'learning_rate': 0.0002, 'epoch': 0.78}
{'loss': 0.6818, 'grad_norm': 13.1875, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.7608, 'grad_norm': 13.1875, 'learning_rate': 0.0002, 'epoch': 0.9}
{'loss': 0.6643, 'grad_norm': 6.09375, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.5875889658927917, 'eval_runtime': 28.2534, 'eval_samples_per_second': 24.103, 'eval_steps_per_second': 12.069, 'epoch': 1.0}
{'loss': 0.5936, 'grad_norm': 7.15625, 'learning_rate': 0.0002, 'epoch': 1.01}
{'loss': 0.617, 'grad_norm': 7.375, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.4493, 'grad_norm': 8.3125, 'learning_rate': 0.0002, 'epoch': 1.13}
{'loss': 0.5293, 'grad_norm': 8.75, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.5014, 'grad_norm': 5.21875, 'learning_rate': 0.0002, 'epoch': 1.25}
{'loss': 0.5711, 'grad_norm': 9.9375, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.5082, 'grad_norm': 6.84375, 'learning_rate': 0.0002, 'epoch': 1.37}
{'loss': 0.5679, 'grad_norm': 4.6875, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.4806, 'grad_norm': 8.5, 'learning_rate': 0.0002, 'epoch': 1.49}
{'loss': 0.497, 'grad_norm': 5.21875, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.5096, 'grad_norm': 4.03125, 'learning_rate': 0.0002, 'epoch': 1.61}
{'loss': 0.4884, 'grad_norm': 6.75, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.4469, 'grad_norm': 4.0, 'learning_rate': 0.0002, 'epoch': 1.73}
{'loss': 0.5505, 'grad_norm': 4.46875, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.5092, 'grad_norm': 4.25, 'learning_rate': 0.0002, 'epoch': 1.85}
{'loss': 0.5598, 'grad_norm': 4.3125, 'learning_rate': 0.0002, 'epoch': 1.91}
{'loss': 0.5328, 'grad_norm': 4.21875, 'learning_rate': 0.0002, 'epoch': 1.97}
{'eval_loss': 0.5485031604766846, 'eval_runtime': 28.1245, 'eval_samples_per_second': 24.214, 'eval_steps_per_second': 12.125, 'epoch': 2.0}
{'loss': 0.4615, 'grad_norm': 6.46875, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.3731, 'grad_norm': 5.1875, 'learning_rate': 0.0002, 'epoch': 2.09}
{'loss': 0.3159, 'grad_norm': 5.5, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4319, 'grad_norm': 5.03125, 'learning_rate': 0.0002, 'epoch': 2.21}
{'loss': 0.3852, 'grad_norm': 3.984375, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.4287, 'grad_norm': 7.1875, 'learning_rate': 0.0002, 'epoch': 2.33}
{'loss': 0.3539, 'grad_norm': 8.5, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3886, 'grad_norm': 3.578125, 'learning_rate': 0.0002, 'epoch': 2.45}
{'loss': 0.3193, 'grad_norm': 3.03125, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.3828, 'grad_norm': 5.0625, 'learning_rate': 0.0002, 'epoch': 2.57}
{'loss': 0.3393, 'grad_norm': 5.9375, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.3767, 'grad_norm': 6.90625, 'learning_rate': 0.0002, 'epoch': 2.69}
{'loss': 0.3374, 'grad_norm': 5.03125, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.459, 'grad_norm': 6.8125, 'learning_rate': 0.0002, 'epoch': 2.81}
{'loss': 0.4471, 'grad_norm': 5.71875, 'learning_rate': 0.0002, 'epoch': 2.87}
{'loss': 0.3765, 'grad_norm': 4.34375, 'learning_rate': 0.0002, 'epoch': 2.93}
{'loss': 0.3124, 'grad_norm': 4.34375, 'learning_rate': 0.0002, 'epoch': 2.99}
{'eval_loss': 0.6258640885353088, 'eval_runtime': 28.1115, 'eval_samples_per_second': 24.225, 'eval_steps_per_second': 12.13, 'epoch': 2.99}
{'train_runtime': 358.6453, 'train_samples_per_second': 5.596, 'train_steps_per_second': 1.397, 'train_loss': 0.5945201404318362, 'epoch': 2.99}
{'loss': 1.5039, 'grad_norm': 10.4375, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.4811, 'grad_norm': 11.875, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.4693, 'grad_norm': 15.375, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.232, 'grad_norm': 13.1875, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.2846, 'grad_norm': 10.9375, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 1.2037, 'grad_norm': 9.4375, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.1523, 'grad_norm': 11.3125, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.1415, 'grad_norm': 9.75, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.932854950428009, 'eval_runtime': 28.2806, 'eval_samples_per_second': 24.08, 'eval_steps_per_second': 12.058, 'epoch': 0.99}
{'loss': 0.9633, 'grad_norm': 7.40625, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.9296, 'grad_norm': 8.4375, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.8854, 'grad_norm': 9.3125, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.8669, 'grad_norm': 10.4375, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.7359, 'grad_norm': 7.1875, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.7473, 'grad_norm': 6.25, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.728, 'grad_norm': 6.5625, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.7599, 'grad_norm': 13.8125, 'learning_rate': 5e-05, 'epoch': 1.91}
{'eval_loss': 0.7048478722572327, 'eval_runtime': 28.1234, 'eval_samples_per_second': 24.215, 'eval_steps_per_second': 12.125, 'epoch': 1.99}
{'loss': 0.7878, 'grad_norm': 14.75, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.6177, 'grad_norm': 7.0625, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.6602, 'grad_norm': 5.625, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.6208, 'grad_norm': 6.875, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.5982, 'grad_norm': 8.25, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.5662, 'grad_norm': 5.53125, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.5671, 'grad_norm': 8.75, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.6451, 'grad_norm': 9.375, 'learning_rate': 5e-05, 'epoch': 2.87}
{'eval_loss': 0.5718161463737488, 'eval_runtime': 28.1112, 'eval_samples_per_second': 24.225, 'eval_steps_per_second': 12.13, 'epoch': 2.97}
{'train_runtime': 354.3401, 'train_samples_per_second': 5.664, 'train_steps_per_second': 0.703, 'train_loss': 0.9101189935063742, 'epoch': 2.97}
{'loss': 1.3812, 'grad_norm': 9.5625, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.233, 'grad_norm': 10.8125, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 1.0854, 'grad_norm': 11.4375, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.9043, 'grad_norm': 7.15625, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9238, 'grad_norm': 12.9375, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.782, 'grad_norm': 10.1875, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7709, 'grad_norm': 8.8125, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.7294, 'grad_norm': 9.8125, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.61043381690979, 'eval_runtime': 28.2525, 'eval_samples_per_second': 24.104, 'eval_steps_per_second': 12.07, 'epoch': 0.99}
{'loss': 0.7019, 'grad_norm': 10.1875, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.5567, 'grad_norm': 9.5625, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.6056, 'grad_norm': 4.5625, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.581, 'grad_norm': 9.3125, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.5294, 'grad_norm': 6.625, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.5443, 'grad_norm': 3.953125, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.5398, 'grad_norm': 6.6875, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.5904, 'grad_norm': 9.5625, 'learning_rate': 0.0002, 'epoch': 1.91}
{'eval_loss': 0.6480595469474792, 'eval_runtime': 28.1315, 'eval_samples_per_second': 24.208, 'eval_steps_per_second': 12.122, 'epoch': 1.99}
{'loss': 0.5957, 'grad_norm': 4.6875, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.4162, 'grad_norm': 3.109375, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4047, 'grad_norm': 3.046875, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.4102, 'grad_norm': 4.1875, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3622, 'grad_norm': 6.5, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.4114, 'grad_norm': 5.1875, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.4004, 'grad_norm': 3.421875, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.4968, 'grad_norm': 5.875, 'learning_rate': 0.0002, 'epoch': 2.87}
{'eval_loss': 0.5425025820732117, 'eval_runtime': 28.1528, 'eval_samples_per_second': 24.189, 'eval_steps_per_second': 12.112, 'epoch': 2.97}
{'train_runtime': 354.8858, 'train_samples_per_second': 5.655, 'train_steps_per_second': 0.702, 'train_loss': 0.6548392830124821, 'epoch': 2.97}
{'loss': 1.5254, 'grad_norm': 10.625, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.428, 'grad_norm': 11.0, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.357, 'grad_norm': 8.6875, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.2993, 'grad_norm': 7.28125, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 1.1264069080352783, 'eval_runtime': 28.2632, 'eval_samples_per_second': 24.095, 'eval_steps_per_second': 12.065, 'epoch': 0.98}
{'loss': 1.1477, 'grad_norm': 8.5625, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 1.0936, 'grad_norm': 8.9375, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.95, 'grad_norm': 6.96875, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.8976, 'grad_norm': 5.53125, 'learning_rate': 5e-05, 'epoch': 1.91}
{'eval_loss': 0.8042565584182739, 'eval_runtime': 28.1928, 'eval_samples_per_second': 24.155, 'eval_steps_per_second': 12.095, 'epoch': 1.98}
{'loss': 0.8377, 'grad_norm': 4.46875, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.7915, 'grad_norm': 5.4375, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.7233, 'grad_norm': 5.03125, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.7104, 'grad_norm': 6.8125, 'learning_rate': 5e-05, 'epoch': 2.87}
{'eval_loss': 0.6443724036216736, 'eval_runtime': 28.1078, 'eval_samples_per_second': 24.228, 'eval_steps_per_second': 12.132, 'epoch': 2.94}
{'train_runtime': 349.6086, 'train_samples_per_second': 5.741, 'train_steps_per_second': 0.352, 'train_loss': 1.0546032800907041, 'epoch': 2.94}
{'loss': 1.3742, 'grad_norm': 8.375, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 1.1019, 'grad_norm': 8.5625, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9536, 'grad_norm': 8.9375, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.8396, 'grad_norm': 10.125, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.6840338706970215, 'eval_runtime': 28.2615, 'eval_samples_per_second': 24.096, 'eval_steps_per_second': 12.066, 'epoch': 0.98}
{'loss': 0.6989, 'grad_norm': 9.5625, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.6494, 'grad_norm': 6.40625, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.5992, 'grad_norm': 5.875, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.6079, 'grad_norm': 6.125, 'learning_rate': 0.0002, 'epoch': 1.91}
{'eval_loss': 0.6019278764724731, 'eval_runtime': 28.1377, 'eval_samples_per_second': 24.202, 'eval_steps_per_second': 12.119, 'epoch': 1.98}
{'loss': 0.5613, 'grad_norm': 3.828125, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4939, 'grad_norm': 5.21875, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.439, 'grad_norm': 3.125, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.4952, 'grad_norm': 2.9375, 'learning_rate': 0.0002, 'epoch': 2.87}
{'eval_loss': 0.5590030550956726, 'eval_runtime': 28.1498, 'eval_samples_per_second': 24.192, 'eval_steps_per_second': 12.114, 'epoch': 2.94}
{'train_runtime': 349.5902, 'train_samples_per_second': 5.741, 'train_steps_per_second': 0.352, 'train_loss': 0.7275173392722277, 'epoch': 2.94}
{'loss': 1.5085, 'grad_norm': 16.625, 'learning_rate': 5e-05, 'epoch': 0.06}
{'loss': 1.4823, 'grad_norm': 14.25, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.362, 'grad_norm': 14.125, 'learning_rate': 5e-05, 'epoch': 0.18}
{'loss': 1.3995, 'grad_norm': 17.375, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.3038, 'grad_norm': 16.75, 'learning_rate': 5e-05, 'epoch': 0.3}
{'loss': 1.2175, 'grad_norm': 19.0, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.0891, 'grad_norm': 14.75, 'learning_rate': 5e-05, 'epoch': 0.42}
{'loss': 0.9751, 'grad_norm': 10.6875, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.1421, 'grad_norm': 9.625, 'learning_rate': 5e-05, 'epoch': 0.54}
{'loss': 1.0873, 'grad_norm': 17.25, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 0.8495, 'grad_norm': 11.1875, 'learning_rate': 5e-05, 'epoch': 0.66}
{'loss': 0.9183, 'grad_norm': 10.75, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 0.9, 'grad_norm': 9.3125, 'learning_rate': 5e-05, 'epoch': 0.78}
{'loss': 0.8364, 'grad_norm': 17.0, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 0.9111, 'grad_norm': 25.125, 'learning_rate': 5e-05, 'epoch': 0.9}
{'loss': 0.7711, 'grad_norm': 11.5, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.6520524024963379, 'eval_runtime': 28.2419, 'eval_samples_per_second': 24.113, 'eval_steps_per_second': 12.074, 'epoch': 1.0}
{'loss': 0.6721, 'grad_norm': 6.65625, 'learning_rate': 5e-05, 'epoch': 1.01}
{'loss': 0.7157, 'grad_norm': 17.625, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.6411, 'grad_norm': 9.1875, 'learning_rate': 5e-05, 'epoch': 1.13}
{'loss': 0.6284, 'grad_norm': 8.875, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.6024, 'grad_norm': 8.8125, 'learning_rate': 5e-05, 'epoch': 1.25}
{'loss': 0.6281, 'grad_norm': 13.0, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.5961, 'grad_norm': 9.625, 'learning_rate': 5e-05, 'epoch': 1.37}
{'loss': 0.6384, 'grad_norm': 8.3125, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.6122, 'grad_norm': 12.8125, 'learning_rate': 5e-05, 'epoch': 1.49}
{'loss': 0.5988, 'grad_norm': 7.0625, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.6083, 'grad_norm': 7.90625, 'learning_rate': 5e-05, 'epoch': 1.61}
{'loss': 0.5698, 'grad_norm': 5.90625, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.5245, 'grad_norm': 7.4375, 'learning_rate': 5e-05, 'epoch': 1.73}
{'loss': 0.6286, 'grad_norm': 8.375, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.5755, 'grad_norm': 7.3125, 'learning_rate': 5e-05, 'epoch': 1.85}
{'loss': 0.6239, 'grad_norm': 8.375, 'learning_rate': 5e-05, 'epoch': 1.91}
{'loss': 0.5887, 'grad_norm': 5.15625, 'learning_rate': 5e-05, 'epoch': 1.97}
{'eval_loss': 0.5738531947135925, 'eval_runtime': 28.1025, 'eval_samples_per_second': 24.233, 'eval_steps_per_second': 12.134, 'epoch': 2.0}
{'loss': 0.5441, 'grad_norm': 8.4375, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.5016, 'grad_norm': 7.96875, 'learning_rate': 5e-05, 'epoch': 2.09}
{'loss': 0.4419, 'grad_norm': 12.4375, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.5755, 'grad_norm': 7.1875, 'learning_rate': 5e-05, 'epoch': 2.21}
{'loss': 0.513, 'grad_norm': 5.625, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.497, 'grad_norm': 7.28125, 'learning_rate': 5e-05, 'epoch': 2.33}
{'loss': 0.4318, 'grad_norm': 7.8125, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.4665, 'grad_norm': 6.875, 'learning_rate': 5e-05, 'epoch': 2.45}
{'loss': 0.4438, 'grad_norm': 6.21875, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.4473, 'grad_norm': 9.4375, 'learning_rate': 5e-05, 'epoch': 2.57}
{'loss': 0.4024, 'grad_norm': 7.75, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.4974, 'grad_norm': 9.875, 'learning_rate': 5e-05, 'epoch': 2.69}
{'loss': 0.4001, 'grad_norm': 7.71875, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.5509, 'grad_norm': 13.0, 'learning_rate': 5e-05, 'epoch': 2.81}
{'loss': 0.5147, 'grad_norm': 10.375, 'learning_rate': 5e-05, 'epoch': 2.87}
{'loss': 0.5029, 'grad_norm': 6.5625, 'learning_rate': 5e-05, 'epoch': 2.93}
{'loss': 0.4514, 'grad_norm': 6.65625, 'learning_rate': 5e-05, 'epoch': 2.99}
{'eval_loss': 0.5733025670051575, 'eval_runtime': 28.1099, 'eval_samples_per_second': 24.226, 'eval_steps_per_second': 12.131, 'epoch': 2.99}
{'train_runtime': 359.1474, 'train_samples_per_second': 5.588, 'train_steps_per_second': 1.395, 'train_loss': 0.7271625789815557, 'epoch': 2.99}
{'loss': 1.3528, 'grad_norm': 12.5, 'learning_rate': 0.0002, 'epoch': 0.06}
{'loss': 1.2741, 'grad_norm': 14.0, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.092, 'grad_norm': 15.625, 'learning_rate': 0.0002, 'epoch': 0.18}
{'loss': 1.0465, 'grad_norm': 16.25, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 0.8842, 'grad_norm': 12.125, 'learning_rate': 0.0002, 'epoch': 0.3}
{'loss': 0.8357, 'grad_norm': 10.25, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.7738, 'grad_norm': 11.5, 'learning_rate': 0.0002, 'epoch': 0.42}
{'loss': 0.7018, 'grad_norm': 5.84375, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9406, 'grad_norm': 18.125, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.7764, 'grad_norm': 6.5, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.672, 'grad_norm': 8.875, 'learning_rate': 0.0002, 'epoch': 0.66}
{'loss': 0.6861, 'grad_norm': 14.6875, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7138, 'grad_norm': 8.9375, 'learning_rate': 0.0002, 'epoch': 0.78}
{'loss': 0.6866, 'grad_norm': 8.75, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.732, 'grad_norm': 11.625, 'learning_rate': 0.0002, 'epoch': 0.9}
{'loss': 0.6168, 'grad_norm': 4.21875, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.5903268456459045, 'eval_runtime': 28.2911, 'eval_samples_per_second': 24.071, 'eval_steps_per_second': 12.053, 'epoch': 1.0}
{'loss': 0.5502, 'grad_norm': 8.5, 'learning_rate': 0.0002, 'epoch': 1.01}
{'loss': 0.5916, 'grad_norm': 4.25, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.4294, 'grad_norm': 7.40625, 'learning_rate': 0.0002, 'epoch': 1.13}
{'loss': 0.5392, 'grad_norm': 8.0625, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.4913, 'grad_norm': 5.21875, 'learning_rate': 0.0002, 'epoch': 1.25}
{'loss': 0.5674, 'grad_norm': 7.0625, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.5041, 'grad_norm': 5.25, 'learning_rate': 0.0002, 'epoch': 1.37}
{'loss': 0.5644, 'grad_norm': 4.8125, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.4664, 'grad_norm': 6.5, 'learning_rate': 0.0002, 'epoch': 1.49}
{'loss': 0.4898, 'grad_norm': 5.375, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.4934, 'grad_norm': 3.515625, 'learning_rate': 0.0002, 'epoch': 1.61}
{'loss': 0.4705, 'grad_norm': 6.625, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.4347, 'grad_norm': 2.453125, 'learning_rate': 0.0002, 'epoch': 1.73}
{'loss': 0.5467, 'grad_norm': 3.796875, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.4684, 'grad_norm': 2.921875, 'learning_rate': 0.0002, 'epoch': 1.85}
{'loss': 0.5343, 'grad_norm': 3.84375, 'learning_rate': 0.0002, 'epoch': 1.91}
{'loss': 0.5179, 'grad_norm': 3.390625, 'learning_rate': 0.0002, 'epoch': 1.97}
{'eval_loss': 0.5519655346870422, 'eval_runtime': 28.1285, 'eval_samples_per_second': 24.21, 'eval_steps_per_second': 12.123, 'epoch': 2.0}
{'loss': 0.4456, 'grad_norm': 4.53125, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.3881, 'grad_norm': 5.46875, 'learning_rate': 0.0002, 'epoch': 2.09}
{'loss': 0.2811, 'grad_norm': 5.75, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4459, 'grad_norm': 4.40625, 'learning_rate': 0.0002, 'epoch': 2.21}
{'loss': 0.3819, 'grad_norm': 3.25, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.8848, 'grad_norm': 55.0, 'learning_rate': 0.0002, 'epoch': 2.33}
{'loss': 0.9297, 'grad_norm': 21.0, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.7005, 'grad_norm': 7.65625, 'learning_rate': 0.0002, 'epoch': 2.45}
{'loss': 0.5927, 'grad_norm': 8.1875, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.5018, 'grad_norm': 14.5625, 'learning_rate': 0.0002, 'epoch': 2.57}
{'loss': 0.3816, 'grad_norm': 8.5, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.3723, 'grad_norm': 9.75, 'learning_rate': 0.0002, 'epoch': 2.69}
{'loss': 0.3179, 'grad_norm': 5.40625, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.4553, 'grad_norm': 5.90625, 'learning_rate': 0.0002, 'epoch': 2.81}
{'loss': 0.4624, 'grad_norm': 4.6875, 'learning_rate': 0.0002, 'epoch': 2.87}
{'loss': 0.4016, 'grad_norm': 5.1875, 'learning_rate': 0.0002, 'epoch': 2.93}
{'loss': 0.3028, 'grad_norm': 5.0, 'learning_rate': 0.0002, 'epoch': 2.99}
{'eval_loss': 0.6429697871208191, 'eval_runtime': 28.1014, 'eval_samples_per_second': 24.234, 'eval_steps_per_second': 12.135, 'epoch': 2.99}
{'train_runtime': 358.8169, 'train_samples_per_second': 5.593, 'train_steps_per_second': 1.396, 'train_loss': 0.6133331106213514, 'epoch': 2.99}
{'loss': 1.4906, 'grad_norm': 10.25, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.4549, 'grad_norm': 11.375, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.4129, 'grad_norm': 14.0, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.179, 'grad_norm': 12.6875, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.2194, 'grad_norm': 10.6875, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 1.1017, 'grad_norm': 8.5625, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.0208, 'grad_norm': 10.5625, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.0128, 'grad_norm': 9.0625, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.8022530674934387, 'eval_runtime': 28.2562, 'eval_samples_per_second': 24.101, 'eval_steps_per_second': 12.068, 'epoch': 0.99}
{'loss': 0.8362, 'grad_norm': 9.625, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.7737, 'grad_norm': 9.75, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.7589, 'grad_norm': 6.28125, 'learning_rate': 5e-05, 'epoch': 1.31}
